#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.lucene.search.similarities.TFIDFSimilarity "UNKNOWN"
org.apache.lucene.search.SloppyPhraseScorer "UNKNOWN"
org.apache.lucene.search.Sort "UNKNOWN"
org.apache.lucene.search.SortField "UNKNOWN"
org.apache.lucene.search.spans.FieldMaskingSpanQuery "UNKNOWN"
org.apache.lucene.search.spans.NearSpansOrdered "UNKNOWN"
org.apache.lucene.search.spans.NearSpansUnordered "UNKNOWN"
org.apache.lucene.search.spans.SpanFirstQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanMultiTermQueryWrapper "UNKNOWN"
org.apache.lucene.search.spans.SpanNearPayloadCheckQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanNearQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanNotQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanOrQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanPayloadCheckQuery "UNKNOWN"
