#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.hadoop.metrics.util.MetricsDynamicMBeanBase "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsIntValue "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsLongValue "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsRegistry "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsTimeVaryingInt "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsTimeVaryingLong "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsTimeVaryingRate "UNKNOWN"
org.apache.hadoop.metrics.util.package-info "UNKNOWN"
org.apache.hadoop.metrics2.AbstractMetric "UNKNOWN"
org.apache.hadoop.metrics2.annotation.Metric "UNKNOWN"
org.apache.hadoop.metrics2.annotation.Metrics "UNKNOWN"
org.apache.hadoop.metrics2.annotation.package-info "UNKNOWN"
org.apache.hadoop.metrics2.filter.AbstractPatternFilter "UNKNOWN"
org.apache.hadoop.metrics2.filter.GlobFilter "UNKNOWN"
org.apache.hadoop.metrics2.filter.package-info "UNKNOWN"
org.apache.hadoop.metrics2.filter.RegexFilter "UNKNOWN"
org.apache.hadoop.metrics2.impl.AbstractMetricsRecord "UNKNOWN"
org.apache.hadoop.metrics2.impl.MBeanInfoBuilder "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricCounterInt "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricCounterLong "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricGaugeDouble "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricGaugeFloat "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricGaugeInt "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricGaugeLong "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsBuffer "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsBufferBuilder "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsCollectorImpl "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsConfig "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsConfigException "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsRecordBuilderImpl "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsRecordFiltered "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsRecordImpl "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsSinkAdapter "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsSourceAdapter "UNKNOWN"
org.apache.hadoop.metrics2.impl.MetricsSystemImpl "UNKNOWN"
org.apache.hadoop.metrics2.impl.MsInfo "UNKNOWN"
