#CANONICAL_CLASS_NAME CANONICAL_CLASS_NAME
org.apache.lucene.util.packed.BulkOperationPacked23 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked23 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked23 org.apache.lucene.util.packed.BulkOperationPacked19
org.apache.lucene.util.packed.BulkOperationPacked23 org.apache.lucene.util.packed.BulkOperationPacked18
org.apache.lucene.util.packed.BulkOperationPacked23 org.apache.lucene.util.packed.BulkOperationPacked8
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.codecs.TermVectorsReader
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.codecs.SegmentInfoReader
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.codecs.NormsFormat
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.search.similarities.PerFieldSimilarityWrapper
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.codecs.TermVectorsFormat
org.apache.lucene.codecs.FieldInfosFormat org.apache.lucene.codecs.SegmentInfoFormat
org.apache.lucene.codecs.lucene41.Lucene41Codec org.apache.lucene.codecs.lucene40.Lucene40Codec
org.apache.lucene.util.automaton.ByteRunAutomaton org.apache.lucene.util.automaton.CharacterRunAutomaton
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked19
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked18
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked8
org.apache.lucene.util.packed.BulkOperationPacked20 org.apache.lucene.util.packed.BulkOperationPacked23
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked19
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked18
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked8
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked23
org.apache.lucene.util.packed.BulkOperationPacked5 org.apache.lucene.util.packed.BulkOperationPacked20
org.apache.lucene.codecs.lucene40.Lucene40PostingsFormat org.apache.lucene.codecs.lucene41.Lucene41PostingsFormat
org.apache.lucene.util.packed.Direct64 org.apache.lucene.util.packed.Direct8
org.apache.lucene.document.DoubleDocValuesField org.apache.lucene.document.FloatDocValuesField
org.apache.lucene.document.DoubleDocValuesField org.apache.lucene.document.SortedBytesDocValuesField
org.apache.lucene.document.DoubleDocValuesField org.apache.lucene.document.DerefBytesDocValuesField
org.apache.lucene.document.DoubleDocValuesField org.apache.lucene.document.IntDocValuesField
org.apache.lucene.document.StringField org.apache.lucene.document.TextField
org.apache.lucene.codecs.DocValuesFormat org.apache.lucene.codecs.FieldsProducer
org.apache.lucene.codecs.DocValuesFormat org.apache.lucene.codecs.FieldInfosFormat
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked19
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked18
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked8
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked23
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked20
org.apache.lucene.util.packed.BulkOperationPacked11 org.apache.lucene.util.packed.BulkOperationPacked5
org.apache.lucene.document.PackedLongDocValuesField org.apache.lucene.document.FloatDocValuesField
org.apache.lucene.document.PackedLongDocValuesField org.apache.lucene.document.SortedBytesDocValuesField
org.apache.lucene.document.PackedLongDocValuesField org.apache.lucene.document.IntDocValuesField
org.apache.lucene.document.PackedLongDocValuesField org.apache.lucene.document.DoubleDocValuesField
org.apache.lucene.util.mutable.MutableValue org.apache.lucene.search.MaxNonCompetitiveBoostAttributeImpl
org.apache.lucene.util.mutable.MutableValue org.apache.lucene.search.BoostAttributeImpl
org.apache.lucene.codecs.lucene3x.Lucene3xNormsFormat org.apache.lucene.codecs.lucene3x.Lucene3xFieldInfosFormat
org.apache.lucene.search.similarities.NormalizationH2 org.apache.lucene.search.similarities.NormalizationH1
org.apache.lucene.util.fst.CharSequenceOutputs org.apache.lucene.util.fst.IntSequenceOutputs
org.apache.lucene.search.spans.SpanNearPayloadCheckQuery org.apache.lucene.search.spans.SpanPayloadCheckQuery
org.apache.lucene.codecs.lucene40.values.VarDerefBytesImpl org.apache.lucene.codecs.lucene40.values.FixedSortedBytesImpl
org.apache.lucene.codecs.lucene40.values.VarDerefBytesImpl org.apache.lucene.codecs.lucene40.values.VarSortedBytesImpl
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked19
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked18
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked8
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked23
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked20
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked5
org.apache.lucene.util.packed.BulkOperationPacked1 org.apache.lucene.util.packed.BulkOperationPacked11
org.apache.lucene.codecs.lucene3x.Lucene3xFieldInfosReader org.apache.lucene.codecs.lucene40.Lucene40FieldInfosReader
org.apache.lucene.index.LogByteSizeMergePolicy org.apache.lucene.index.LogDocMergePolicy
org.apache.lucene.search.NumericRangeQuery org.apache.lucene.search.NumericRangeFilter
org.apache.lucene.analysis.tokenattributes.KeywordAttributeImpl org.apache.lucene.analysis.tokenattributes.PositionIncrementAttributeImpl
org.apache.lucene.analysis.tokenattributes.KeywordAttributeImpl org.apache.lucene.analysis.tokenattributes.FlagsAttributeImpl
org.apache.lucene.analysis.tokenattributes.KeywordAttributeImpl org.apache.lucene.analysis.tokenattributes.TypeAttributeImpl
org.apache.lucene.analysis.tokenattributes.KeywordAttributeImpl org.apache.lucene.analysis.tokenattributes.PayloadAttributeImpl
org.apache.lucene.search.payloads.AveragePayloadFunction org.apache.lucene.search.payloads.MaxPayloadFunction
org.apache.lucene.search.similarities.AfterEffectB org.apache.lucene.search.similarities.BasicModelIF
org.apache.lucene.search.similarities.AfterEffectB org.apache.lucene.search.similarities.AfterEffectL
org.apache.lucene.index.ParallelAtomicReader org.apache.lucene.index.ParallelCompositeReader
org.apache.lucene.index.SegmentWriteState org.apache.lucene.index.SegmentReadState
org.apache.lucene.codecs.PostingsConsumer org.apache.lucene.codecs.TermsConsumer
org.apache.lucene.index.AtomicReader org.apache.lucene.index.MultiReader
org.apache.lucene.codecs.lucene40.values.Floats org.apache.lucene.codecs.lucene40.values.Ints
org.apache.lucene.util.ByteBlockPool org.apache.lucene.util.IntBlockPool
org.apache.lucene.util.mutable.MutableValueBool org.apache.lucene.util.mutable.MutableValueDate
org.apache.lucene.util.mutable.MutableValueBool org.apache.lucene.util.mutable.MutableValueFloat
org.apache.lucene.util.mutable.MutableValueBool org.apache.lucene.analysis.tokenattributes.TypeAttributeImpl
org.apache.lucene.util.mutable.MutableValueBool org.apache.lucene.util.mutable.MutableValueLong
